team,year,win,loss,off_yards_play,points_per_game,yards_play_allowed,avg_points_per_game_allowed,x3rd_percent,opponent_3rd_percent,x4th_percent,opponent_4th_percent,avg_turnover_margin_per_game,avg_yard_per_kickoff_return,avg_yards_per_punt_return,avg_yards_allowed_per_punt_return,winning_percentage,avg_winning_percentage_last_3_years,change_in_winning_percentage_last_3_years,avg_ppg_last_2,avg_def_ppg_last_2,avg_turnover_margin_last_2,avg_ppg_last_3,avg_def_ppg_last_3,avg_turnover_margin_last_3,avg_ppg_last_5,avg_def_ppg_last_5,avg_turnover_margin_last_5,winning_percentage_lag1,winning_percentage_lag2,points_per_game_lag1,points_per_game_lag2,avg_points_per_game_allowed_lag1,avg_points_per_game_allowed_lag2,off_yards_play_lag1,off_yards_play_lag2,yards_play_allowed_lag1,yards_play_allowed_lag2,avg_turnover_margin_per_game_lag1,avg_turnover_margin_per_game_lag2,career_avg_win_pct,win_pct_above_history,team_id
Syracuse,2023,6,7,5.28,23.5,5.35,25.4,0.392,0.406,0.5,0.467,-0.15,18.75,14.2,14.2,0.46153846153846156,0.47222222222222227,0.3706293706293706,25.599999999999994,24.25,0.11499999999999995,25.36666666666667,24.933333333333326,-0.11666666666666665,24.44,27.640000000000004,0.13399999999999998,0.5384615384615384,0.4166666666666667,27.7,24.9,23.1,26.3,5.97,5.73,4.9,5.11,0.38,-0.58,0.40744861199406657,0.054089849544395,104
TCU,2013,4,8,5.03,25.1,4.83,25.3,0.32,0.36,0.4,0.615,-0.17,25.39,10.76,10.76,0.3333333333333333,0.3333333333333333,0.12820512820512825,25.1,25.3,-0.17,25.1,25.3,-0.17,25.1,25.3,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,105
TCU,2014,12,1,6.68,46.5,4.66,19.0,0.431,0.279,0.5,0.545,1.38,20.19,-1.0,-1.0,0.9230769230769231,0.6282051282051282,0.12820512820512825,35.8,22.15,0.605,35.8,22.15,0.605,35.8,22.15,0.605,0.3333333333333333,0.0,25.1,0.0,25.3,0.0,5.03,0.0,4.83,0.0,-0.17,0.0,0.6282051282051282,0.29487179487179493,105
TCU,2015,11,2,6.79,42.1,5.16,27.2,0.434,0.278,0.467,0.5,0.0,20.43,2.54,2.54,0.8461538461538461,0.7008547008547009,0.12820512820512825,44.3,23.1,0.69,37.9,23.833333333333332,0.4033333333333333,37.9,23.833333333333332,0.4033333333333333,0.9230769230769231,0.3333333333333333,46.5,25.1,19.0,25.3,6.68,5.03,4.66,4.83,1.38,-0.17,0.7008547008547009,0.14529914529914523,105
TCU,2016,6,7,6.08,31.0,5.49,28.0,0.406,0.436,0.588,0.556,-0.31,0.0,3.95,3.95,0.46153846153846156,0.7435897435897436,0.12820512820512825,36.55,27.6,-0.155,39.86666666666667,24.733333333333334,0.35666666666666663,36.175,24.875,0.22499999999999998,0.8461538461538461,0.9230769230769231,42.1,46.5,27.2,19.0,6.79,6.68,5.16,4.66,0.0,1.38,0.641025641025641,-0.1794871794871794,105
TCU,2017,11,3,6.09,33.6,5.07,19.0,0.457,0.313,0.357,0.48,0.21,0.0,8.25,8.25,0.7857142857142857,0.6978021978021979,-0.13736263736263743,32.3,23.5,-0.05,35.56666666666666,24.733333333333334,-0.03333333333333333,35.660000000000004,23.7,0.22199999999999998,0.46153846153846156,0.8461538461538461,31.0,42.1,28.0,27.2,6.08,6.79,5.49,5.16,-0.31,0.0,0.66996336996337,0.11575091575091567,105
TCU,2018,7,6,5.29,23.5,4.85,23.1,0.368,0.315,0.375,0.48,-0.38,0.0,4.86,4.86,0.5384615384615384,0.5952380952380952,-0.3076923076923077,28.55,21.05,-0.085,29.366666666666664,23.366666666666664,-0.16,35.34,23.26,0.18,0.7857142857142857,0.46153846153846156,33.6,31.0,19.0,28.0,6.09,6.08,5.07,5.49,0.21,-0.31,0.6480463980463981,-0.10958485958485964,105
TCU,2019,5,7,5.41,30.3,5.26,26.4,0.47,0.349,0.417,0.4,0.0,0.0,6.36,6.36,0.4166666666666667,0.5802808302808303,-0.04487179487179488,26.9,24.75,-0.19,29.133333333333336,22.833333333333332,-0.056666666666666664,32.1,24.740000000000002,-0.096,0.5384615384615384,0.7857142857142857,23.5,33.6,23.1,19.0,5.29,6.09,4.85,5.07,-0.38,0.21,0.6149921507064364,-0.19832548403976974,105
TCU,2020,6,4,6.0,30.8,5.32,24.2,0.375,0.329,0.538,0.615,0.2,0.0,6.44,6.44,0.6,0.5183760683760683,-0.18571428571428572,30.55,25.299999999999997,0.1,28.2,24.566666666666666,-0.06,29.839999999999996,24.14,-0.055999999999999994,0.4166666666666667,0.5384615384615384,30.3,23.5,26.4,23.1,5.41,5.29,5.26,4.85,0.0,-0.38,0.6131181318681318,-0.013118131868131822,105
TCU,2021,5,7,6.68,28.7,7.21,34.9,0.461,0.469,0.389,0.556,-0.33,0.0,1.67,1.67,0.4166666666666667,0.4777777777777778,-0.12179487179487175,29.75,29.55,-0.065,29.933333333333334,28.5,-0.043333333333333335,29.380000000000003,25.52,-0.06,0.6,0.4166666666666667,30.8,30.3,24.2,26.4,6.0,5.41,5.32,5.26,0.2,0.0,0.5912901912901912,-0.17462352462352454,105
TCU,2022,13,2,6.69,38.8,5.71,29.0,0.398,0.365,0.519,0.476,0.4,20.16,12.04,6.43,0.8666666666666667,0.6277777777777778,0.45,33.75,31.950000000000003,0.035,32.766666666666666,29.366666666666664,0.09000000000000001,30.420000000000005,27.52,-0.022,0.4166666666666667,0.6,28.7,30.8,34.9,24.2,6.68,6.0,7.21,5.32,-0.33,0.2,0.6188278388278389,0.24783882783882782,105
TCU,2023,5,7,6.16,31.3,5.65,27.8,0.466,0.394,0.5,0.387,-0.58,23.63,7.9,7.9,0.4166666666666667,0.5666666666666667,-0.1833333333333333,35.05,28.4,-0.08999999999999997,32.93333333333333,30.566666666666663,-0.17,31.98,28.46,-0.061999999999999986,0.8666666666666667,0.4166666666666667,38.8,28.7,29.0,34.9,6.69,6.68,5.71,7.21,0.4,-0.33,0.6004495504495504,-0.1837828837828837,105
Temple,2013,2,10,5.7,24.9,6.4,29.8,0.422,0.409,0.478,0.526,-0.5,21.28,4.54,4.54,0.16666666666666666,0.16666666666666666,0.5476190476190477,24.9,29.8,-0.5,24.9,29.8,-0.5,24.9,29.8,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,106
Temple,2014,6,6,4.79,23.1,4.75,17.5,0.235,0.35,0.5,0.333,0.25,19.02,2.95,2.95,0.5,0.3333333333333333,0.5476190476190477,24.0,23.65,-0.125,24.0,23.65,-0.125,24.0,23.65,-0.125,0.16666666666666666,0.0,24.9,0.0,29.8,0.0,5.7,0.0,6.4,0.0,-0.5,0.0,0.3333333333333333,0.16666666666666669,106
Temple,2015,10,4,5.37,29.8,5.04,20.1,0.412,0.319,0.478,0.45,0.21,20.02,8.75,8.75,0.7142857142857143,0.4603174603174603,0.5476190476190477,26.450000000000003,18.8,0.22999999999999998,25.933333333333334,22.46666666666667,-0.013333333333333336,25.933333333333334,22.46666666666667,-0.013333333333333336,0.5,0.16666666666666666,23.1,24.9,17.5,29.8,4.79,5.7,4.75,6.4,0.25,-0.5,0.4603174603174603,0.253968253968254,106
Temple,2016,10,4,5.99,32.4,4.64,18.4,0.416,0.347,0.435,0.5,0.43,1.0,3.71,3.71,0.7142857142857143,0.6428571428571428,0.5476190476190477,31.099999999999998,19.25,0.32,28.433333333333337,18.666666666666668,0.29666666666666663,27.55,21.45,0.0975,0.7142857142857143,0.5,29.8,23.1,20.1,17.5,5.37,4.79,5.04,4.75,0.21,0.25,0.5238095238095238,0.19047619047619047,106
Temple,2017,7,6,5.52,25.1,5.4,25.8,0.414,0.383,0.5,0.478,-0.31,0.0,6.93,6.93,0.5384615384615384,0.6556776556776557,0.038461538461538436,28.749999999999996,22.1,0.060000000000000026,29.100000000000005,21.433333333333337,0.10999999999999999,27.060000000000002,22.32,0.015999999999999993,0.7142857142857143,0.7142857142857143,32.4,29.8,18.4,20.1,5.99,5.37,4.64,5.04,0.43,0.21,0.5267399267399268,0.01172161172161168,106
Temple,2018,8,5,5.68,34.9,4.67,27.1,0.389,0.421,0.481,0.571,0.46,0.0,10.59,10.59,0.6153846153846154,0.6227106227106227,-0.09890109890109888,30.0,26.450000000000003,0.07500000000000001,30.8,23.766666666666666,0.19333333333333333,29.060000000000002,21.78,0.20800000000000002,0.5384615384615384,0.7142857142857143,25.1,32.4,25.8,18.4,5.52,5.99,5.4,4.64,-0.31,0.43,0.5415140415140415,0.07387057387057394,106
Temple,2019,8,5,5.36,26.3,4.93,25.9,0.378,0.379,0.417,0.5,0.0,0.0,7.5,7.5,0.6153846153846154,0.5897435897435898,-0.09890109890109888,30.6,26.5,0.23,28.766666666666666,26.26666666666667,0.05000000000000001,29.7,23.46,0.158,0.6153846153846154,0.5384615384615384,34.9,25.1,27.1,25.8,5.68,5.52,4.67,5.4,0.46,-0.31,0.5520669806384092,0.06331763474620622,106
Temple,2020,1,6,4.65,19.9,6.41,37.1,0.379,0.44,0.571,0.909,-0.29,1.0,11.59,11.59,0.14285714285714285,0.45787545787545786,-0.3956043956043956,23.1,31.5,-0.145,27.03333333333333,30.03333333333333,0.05666666666666668,27.72,26.860000000000003,0.05800000000000001,0.6153846153846154,0.6153846153846154,26.3,34.9,25.9,27.1,5.36,5.68,4.93,4.67,0.0,0.46,0.5009157509157509,-0.35805860805860806,106
Temple,2021,3,9,4.77,16.3,5.56,37.5,0.28,0.421,0.44,0.774,-0.17,0.0,11.41,11.41,0.25,0.33608058608058605,-0.3653846153846154,18.1,37.3,-0.22999999999999998,20.833333333333332,33.5,-0.15333333333333332,24.5,30.68,-0.06200000000000001,0.14285714285714285,0.6153846153846154,19.9,26.3,37.1,25.9,4.65,5.36,6.41,4.93,-0.29,0.0,0.47303622303622306,-0.22303622303622306,106
Temple,2022,3,9,5.24,21.9,5.64,29.2,0.329,0.362,0.424,0.5,-0.92,16.41,3.46,4.15,0.25,0.21428571428571427,-0.3653846153846154,19.1,33.35,-0.545,19.366666666666667,34.6,-0.45999999999999996,23.860000000000003,31.359999999999996,-0.18400000000000002,0.25,0.14285714285714285,16.3,19.9,37.5,37.1,4.77,4.65,5.56,6.41,-0.17,-0.29,0.45073260073260074,-0.20073260073260074,106
Temple,2023,3,9,5.33,21.1,6.3,35.7,0.382,0.47,0.511,0.611,-1.67,18.3,15.12,15.12,0.25,0.25,0.10714285714285715,21.5,32.45,-1.295,19.76666666666667,34.13333333333333,-0.9199999999999999,21.1,33.08,-0.61,0.25,0.25,21.9,16.3,29.2,37.5,5.24,4.77,5.64,5.56,-0.92,-0.17,0.43248418248418247,-0.18248418248418247,106
Tennessee,2013,5,7,5.27,23.8,6.07,29.0,0.358,0.425,0.455,0.75,0.08,25.43,9.91,9.91,0.4166666666666667,0.4166666666666667,0.2756410256410256,23.8,29.0,0.08,23.8,29.0,0.08,23.8,29.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,107
Tennessee,2014,7,6,4.93,28.9,5.31,24.2,0.389,0.344,0.583,0.4,0.15,18.81,3.23,3.23,0.5384615384615384,0.47756410256410253,0.2756410256410256,26.35,26.6,0.11499999999999999,26.35,26.6,0.11499999999999999,26.35,26.6,0.11499999999999999,0.4166666666666667,0.0,23.8,0.0,29.0,0.0,5.27,0.0,6.07,0.0,0.08,0.0,0.47756410256410253,0.0608974358974359,107
Tennessee,2015,9,4,5.56,35.2,5.21,20.0,0.46,0.276,0.765,0.75,0.54,18.24,11.26,11.26,0.6923076923076923,0.5491452991452991,0.2756410256410256,32.050000000000004,22.1,0.345,29.3,24.400000000000002,0.25666666666666665,29.3,24.400000000000002,0.25666666666666665,0.5384615384615384,0.4166666666666667,28.9,23.8,24.2,29.0,4.93,5.27,5.31,6.07,0.15,0.08,0.5491452991452991,0.1431623931623932,107
Tennessee,2016,9,4,6.44,36.4,5.84,28.8,0.411,0.379,0.222,0.308,-0.15,0.0,12.67,12.67,0.6923076923076923,0.641025641025641,0.2756410256410256,35.800000000000004,24.4,0.195,33.5,24.333333333333332,0.18000000000000002,31.075000000000003,25.5,0.155,0.6923076923076923,0.5384615384615384,35.2,28.9,20.0,24.2,5.56,4.93,5.21,5.31,0.54,0.15,0.5849358974358975,0.10737179487179482,107
Tennessee,2017,4,8,4.77,19.8,5.94,29.1,0.307,0.452,0.3,0.4,-0.25,0.0,7.33,7.33,0.3333333333333333,0.5726495726495727,-0.20512820512820512,28.1,28.950000000000003,-0.2,30.46666666666667,25.96666666666667,0.04666666666666668,28.82,26.22,0.074,0.6923076923076923,0.6923076923076923,36.4,35.2,28.8,20.0,6.44,5.56,5.84,5.21,-0.15,0.54,0.5346153846153846,-0.2012820512820513,107
Tennessee,2018,5,7,5.46,22.8,5.67,27.9,0.382,0.39,0.455,0.538,-0.08,0.0,2.0,2.0,0.4166666666666667,0.48076923076923084,-0.2756410256410256,21.300000000000004,28.5,-0.16499999999999998,26.333333333333332,28.599999999999998,-0.16,28.620000000000005,26.0,0.042,0.3333333333333333,0.6923076923076923,19.8,36.4,29.1,28.8,4.77,6.44,5.94,5.84,-0.25,-0.15,0.514957264957265,-0.09829059829059833,107
Tennessee,2019,8,5,5.79,24.2,5.01,21.7,0.432,0.393,0.167,0.464,-0.08,0.0,6.21,6.21,0.6153846153846154,0.4551282051282051,-0.07692307692307687,23.500000000000004,24.799999999999997,-0.08,22.266666666666666,26.233333333333334,-0.1366666666666667,27.68,25.5,-0.003999999999999992,0.4166666666666667,0.3333333333333333,22.8,19.8,27.9,29.1,5.46,4.77,5.67,5.94,-0.08,-0.25,0.5293040293040293,0.08608058608058611,107
Tennessee,2020,3,7,5.25,21.5,5.83,30.1,0.302,0.476,0.667,0.444,-0.5,0.0,1.0,1.0,0.3,0.44401709401709405,-0.033333333333333326,22.85,25.9,-0.29,22.833333333333332,26.566666666666666,-0.22,24.94,27.52,-0.21200000000000002,0.6153846153846154,0.4166666666666667,24.2,22.8,21.7,27.9,5.79,5.46,5.01,5.67,-0.08,-0.08,0.5006410256410256,-0.20064102564102565,107
Tennessee,2021,7,6,6.49,39.3,5.43,29.1,0.447,0.421,0.469,0.514,0.23,1.0,2.0,2.0,0.5384615384615384,0.48461538461538467,0.12179487179487175,30.4,29.6,-0.135,28.333333333333332,26.96666666666667,-0.1166666666666667,25.520000000000003,27.580000000000002,-0.136,0.3,0.6153846153846154,21.5,24.2,30.1,21.7,5.25,5.79,5.83,5.01,-0.5,-0.08,0.5048433048433049,0.03361823361823357,107
Tennessee,2022,11,2,7.23,46.1,5.32,22.8,0.416,0.342,0.667,0.424,0.85,19.88,16.55,2.5,0.8461538461538461,0.5615384615384617,0.23076923076923073,42.7,25.950000000000003,0.54,35.63333333333333,27.333333333333332,0.19333333333333333,30.78,26.320000000000004,0.08399999999999999,0.5384615384615384,0.3,39.3,21.5,29.1,30.1,6.49,5.25,5.43,5.83,0.23,-0.5,0.538974358974359,0.3071794871794872,107
Tennessee,2023,9,4,6.48,31.8,4.97,20.3,0.42,0.365,0.389,0.269,0.46,21.31,0.5,0.5,0.6923076923076923,0.6923076923076924,0.3923076923076923,38.95,21.55,0.655,39.06666666666666,24.066666666666666,0.5133333333333333,32.58,24.8,0.192,0.8461538461538461,0.5384615384615384,46.1,39.3,22.8,29.1,7.23,6.49,5.32,5.43,0.85,0.23,0.5529137529137529,0.1393939393939394,107
Texas,2013,8,5,5.29,29.3,5.48,25.8,0.405,0.368,0.458,0.385,0.31,24.95,8.64,8.64,0.6153846153846154,0.6153846153846154,-0.19871794871794873,29.3,25.8,0.31,29.3,25.8,0.31,29.3,25.8,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,108
Texas,2014,6,7,4.92,21.4,4.68,23.8,0.343,0.353,0.5,0.542,-0.23,30.07,10.18,10.18,0.46153846153846156,0.5384615384615385,-0.19871794871794873,25.35,24.8,0.039999999999999994,25.35,24.8,0.039999999999999994,25.35,24.8,0.039999999999999994,0.6153846153846154,0.0,29.3,0.0,25.8,0.0,5.29,0.0,5.48,0.0,0.31,0.0,0.5384615384615385,-0.07692307692307698,108
Texas,2015,5,7,5.7,26.4,5.63,30.3,0.353,0.442,0.4,0.529,0.92,26.33,3.85,3.85,0.4166666666666667,0.49786324786324787,-0.19871794871794873,23.9,27.05,0.34500000000000003,25.7,26.633333333333336,0.3333333333333333,25.7,26.633333333333336,0.3333333333333333,0.46153846153846156,0.6153846153846154,21.4,29.3,23.8,25.8,4.92,5.29,4.68,5.48,-0.23,0.31,0.49786324786324787,-0.08119658119658119,108
Texas,2016,5,7,5.9,31.9,5.63,31.5,0.361,0.383,0.5,0.471,-0.25,0.0,4.89,4.89,0.4166666666666667,0.43162393162393164,-0.19871794871794873,29.15,30.9,0.335,26.566666666666666,28.533333333333335,0.14666666666666664,27.25,27.85,0.1875,0.4166666666666667,0.46153846153846156,26.4,21.4,30.3,23.8,5.7,4.92,5.63,4.68,0.92,-0.23,0.4775641025641026,-0.0608974358974359,108
Texas,2017,7,6,5.15,29.5,5.19,21.2,0.381,0.271,0.467,0.3,0.62,0.0,6.59,6.59,0.5384615384615384,0.45726495726495725,0.07692307692307687,30.7,26.35,0.185,29.266666666666666,27.666666666666668,0.43,27.7,26.52,0.274,0.4166666666666667,0.4166666666666667,31.9,26.4,31.5,30.3,5.9,5.7,5.63,5.63,-0.25,0.92,0.4897435897435898,0.048717948717948656,108
Texas,2018,10,4,5.51,31.1,5.6,25.9,0.464,0.443,0.8,0.545,0.64,0.0,8.71,8.71,0.7142857142857143,0.5564713064713064,0.2976190476190476,30.3,23.549999999999997,0.63,30.833333333333332,26.2,0.33666666666666667,28.060000000000002,26.54,0.33999999999999997,0.5384615384615384,0.4166666666666667,29.5,31.9,21.2,31.5,5.15,5.9,5.19,5.63,0.62,-0.25,0.5271672771672772,0.18711843711843712,108
Texas,2019,8,5,6.37,35.2,6.11,27.5,0.489,0.391,0.368,0.4,0.38,1.0,3.33,3.33,0.6153846153846154,0.6227106227106227,0.19871794871794873,33.150000000000006,26.7,0.51,31.933333333333334,24.866666666666664,0.5466666666666667,30.82,27.279999999999994,0.462,0.7142857142857143,0.5384615384615384,31.1,29.5,25.9,21.2,5.51,5.15,5.6,5.19,0.64,0.62,0.5397697540554683,0.07561486132914708,108
Texas,2020,6,3,6.36,41.3,5.27,29.1,0.39,0.366,0.6,0.231,0.78,0.0,9.42,9.42,0.6666666666666666,0.6654456654456654,0.1282051282051282,38.25,28.3,0.5800000000000001,35.86666666666667,27.5,0.6,33.8,27.04,0.434,0.6153846153846154,0.7142857142857143,35.2,31.1,27.5,25.9,6.37,5.51,6.11,5.6,0.38,0.64,0.5556318681318682,0.11103479853479847,108
Texas,2021,5,7,6.34,35.2,6.03,31.1,0.438,0.419,0.45,0.579,-0.33,0.0,2.86,2.86,0.4166666666666667,0.5662393162393162,-0.2976190476190476,38.25,30.1,0.225,37.233333333333334,29.233333333333334,0.27666666666666667,34.46,26.96,0.418,0.6666666666666666,0.6153846153846154,41.3,35.2,29.1,27.5,6.36,6.37,5.27,6.11,0.78,0.38,0.5401912901912902,-0.12352462352462351,108
Texas,2022,8,5,6.38,34.5,4.94,21.6,0.388,0.411,0.522,0.541,0.15,22.48,9.26,3.09,0.6153846153846154,0.5662393162393163,0.0,34.85,26.35,-0.09000000000000001,37.0,27.26666666666667,0.19999999999999998,35.46,27.040000000000003,0.32399999999999995,0.4166666666666667,0.6666666666666666,35.2,41.3,31.1,29.1,6.34,6.36,6.03,5.27,-0.33,0.78,0.5477106227106228,0.06767399267399266,108
Texas,2023,12,2,6.67,35.8,5.24,18.9,0.384,0.266,0.613,0.464,0.43,19.81,5.43,5.43,0.8571428571428571,0.6297313797313797,0.19047619047619047,35.15,20.25,0.29,35.166666666666664,23.866666666666664,0.08333333333333333,36.4,25.639999999999997,0.28200000000000003,0.6153846153846154,0.4166666666666667,34.5,35.2,21.6,31.1,6.38,6.34,4.94,6.03,0.15,-0.33,0.5758408258408259,0.28130203130203124,108
Texas A&M,2013,9,4,7.34,44.2,6.36,32.2,0.503,0.41,0.611,0.56,0.08,18.27,10.69,10.69,0.6923076923076923,0.6923076923076923,-0.07692307692307687,44.2,32.2,0.08,44.2,32.2,0.08,44.2,32.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,109
Texas A&M,2014,8,5,6.33,35.2,5.91,28.1,0.408,0.402,0.579,0.6,-0.54,19.69,7.46,7.46,0.6153846153846154,0.6538461538461539,-0.07692307692307687,39.7,30.150000000000002,-0.23,39.7,30.150000000000002,-0.23,39.7,30.150000000000002,-0.23,0.6923076923076923,0.0,44.2,0.0,32.2,0.0,7.34,0.0,6.36,0.0,0.08,0.0,0.6538461538461539,-0.038461538461538436,109
Texas A&M,2015,8,5,5.59,27.8,5.42,22.0,0.423,0.33,0.3,0.2,-0.46,19.03,10.95,10.95,0.6153846153846154,0.6410256410256411,-0.07692307692307687,31.5,25.05,-0.5,35.733333333333334,27.433333333333337,-0.3066666666666667,35.733333333333334,27.433333333333337,-0.3066666666666667,0.6153846153846154,0.6923076923076923,35.2,44.2,28.1,32.2,6.33,7.34,5.91,6.36,-0.54,0.08,0.6410256410256411,-0.02564102564102566,109
Texas A&M,2016,8,5,6.37,34.8,5.55,24.5,0.392,0.389,0.556,0.333,0.23,0.0,5.2,5.2,0.6153846153846154,0.6153846153846154,-0.07692307692307687,31.299999999999997,23.25,-0.115,32.6,24.866666666666664,-0.25666666666666665,35.5,26.700000000000003,-0.17250000000000001,0.6153846153846154,0.6153846153846154,27.8,35.2,22.0,28.1,5.59,6.33,5.42,5.91,-0.46,-0.54,0.6346153846153846,-0.019230769230769162,109
Texas A&M,2017,7,6,5.54,32.7,5.63,30.7,0.38,0.347,0.5,0.667,0.23,1.0,8.11,8.11,0.5384615384615384,0.5897435897435898,-0.07692307692307698,33.75,27.6,0.23,31.766666666666666,25.733333333333334,1.850371707708594e-17,34.94,27.5,-0.092,0.6153846153846154,0.6153846153846154,34.8,27.8,24.5,22.0,6.37,5.59,5.55,5.42,0.23,-0.46,0.6153846153846154,-0.07692307692307698,109
Texas A&M,2018,9,4,6.26,36.0,5.77,25.3,0.412,0.302,0.5,0.5,-0.54,0.0,6.29,6.29,0.6923076923076923,0.6153846153846154,0.07692307692307687,34.35,28.0,-0.15500000000000003,34.5,26.833333333333332,-0.026666666666666655,33.3,26.119999999999997,-0.21600000000000003,0.5384615384615384,0.6153846153846154,32.7,34.8,30.7,24.5,5.54,6.37,5.63,5.55,0.23,0.23,0.6282051282051282,0.0641025641025641,109
Texas A&M,2019,8,5,5.82,29.5,5.25,22.5,0.4,0.316,0.636,0.643,-0.46,0.0,15.61,15.61,0.6153846153846154,0.6153846153846154,0.0,32.75,23.9,-0.5,32.733333333333334,26.166666666666668,-0.25666666666666665,32.160000000000004,25.0,-0.2,0.6923076923076923,0.5384615384615384,36.0,32.7,25.3,30.7,6.26,5.54,5.77,5.63,-0.54,0.23,0.6263736263736265,-0.010989010989011061,109
Texas A&M,2020,8,1,6.38,31.7,5.4,21.1,0.567,0.352,0.286,0.636,0.56,0.0,-2.0,-2.0,0.8888888888888888,0.7321937321937323,0.3504273504273504,30.6,21.8,0.050000000000000044,32.4,22.96666666666667,-0.14666666666666664,32.94,24.82,0.0040000000000000036,0.6153846153846154,0.6923076923076923,29.5,36.0,22.5,25.3,5.82,6.26,5.25,5.77,-0.46,-0.54,0.6591880341880342,0.22970085470085466,109
Texas A&M,2021,8,4,5.96,29.3,4.66,15.9,0.378,0.328,0.6,0.353,0.08,0.0,5.11,5.11,0.6666666666666666,0.7236467236467236,-0.02564102564102566,30.5,18.5,0.32,30.166666666666668,19.833333333333332,0.06000000000000003,31.839999999999996,23.1,-0.02599999999999999,0.8888888888888888,0.6153846153846154,31.7,29.5,21.1,22.5,6.38,5.82,5.4,5.25,0.56,-0.46,0.6600189933523267,0.006647673314339908,109
Texas A&M,2022,5,7,5.72,22.8,5.17,20.7,0.359,0.356,0.364,0.5,-0.08,22.17,5.5,4.46,0.4166666666666667,0.6574074074074073,-0.19871794871794873,26.05,18.3,0.0,27.933333333333334,19.233333333333334,0.18666666666666668,29.860000000000003,21.1,-0.088,0.6666666666666666,0.8888888888888888,29.3,31.7,15.9,21.1,5.96,6.38,4.66,5.4,0.08,0.56,0.6356837606837606,-0.21901709401709396,109
Texas A&M,2023,7,6,6.0,33.3,5.23,22.1,0.434,0.322,0.579,0.412,-0.15,23.0,6.18,6.18,0.5384615384615384,0.5405982905982906,-0.3504273504273504,28.049999999999997,21.400000000000002,-0.11499999999999999,28.466666666666665,19.566666666666666,-0.04999999999999998,29.32,20.46,-0.009999999999999986,0.4166666666666667,0.6666666666666666,22.8,29.3,20.7,15.9,5.72,5.96,5.17,4.66,-0.08,0.08,0.6268453768453768,-0.08838383838383834,109
Texas St.,2013,6,6,5.08,23.9,5.41,27.3,0.339,0.395,0.524,0.31,0.17,21.94,12.43,12.43,0.5,0.5,-0.33333333333333337,23.9,27.3,0.17,23.9,27.3,0.17,23.9,27.3,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,110
Texas St.,2014,7,5,6.06,33.8,5.71,27.7,0.39,0.4,0.6,0.615,0.58,21.17,4.56,4.56,0.5833333333333334,0.5416666666666667,-0.33333333333333337,28.849999999999998,27.5,0.375,28.849999999999998,27.5,0.375,28.849999999999998,27.5,0.375,0.5,0.0,23.9,0.0,27.3,0.0,5.08,0.0,5.41,0.0,0.17,0.0,0.5416666666666667,0.04166666666666663,110
Texas St.,2015,3,9,5.55,26.9,7.01,39.2,0.364,0.491,0.615,0.5,-0.58,36.06,8.7,8.7,0.25,0.4444444444444445,-0.33333333333333337,30.349999999999998,33.45,0.0,28.2,31.400000000000002,0.05666666666666668,28.2,31.400000000000002,0.05666666666666668,0.5833333333333334,0.5,33.8,23.9,27.7,27.3,6.06,5.08,5.71,5.41,0.58,0.17,0.4444444444444445,-0.19444444444444448,110
Texas St.,2016,2,10,4.31,18.6,6.19,41.1,0.31,0.423,0.478,0.714,-1.17,1.0,6.78,6.78,0.16666666666666666,0.3333333333333333,-0.33333333333333337,22.75,40.150000000000006,-0.875,26.433333333333334,36.0,-0.38999999999999996,25.799999999999997,33.825,-0.24999999999999997,0.25,0.5833333333333334,26.9,33.8,39.2,27.7,5.55,6.06,7.01,5.71,-0.58,0.58,0.375,-0.20833333333333334,110
Texas St.,2017,2,10,4.77,17.3,6.18,33.6,0.337,0.361,0.231,0.25,-1.25,1.0,8.23,8.23,0.16666666666666666,0.19444444444444442,-0.41666666666666674,17.950000000000003,37.35,-1.21,20.933333333333334,37.96666666666667,-1.0,24.1,33.78,-0.45,0.16666666666666666,0.25,18.6,26.9,41.1,39.2,4.31,5.55,6.19,7.01,-1.17,-0.58,0.33333333333333337,-0.1666666666666667,110
Texas St.,2018,3,9,5.09,19.8,5.3,27.7,0.319,0.39,0.467,0.591,-0.42,0.0,7.65,7.65,0.25,0.19444444444444442,0.0,18.55,30.65,-0.835,18.566666666666666,34.13333333333333,-0.9466666666666667,23.279999999999998,33.86,-0.568,0.16666666666666666,0.16666666666666666,17.3,18.6,33.6,41.1,4.77,4.31,6.18,6.19,-1.25,-1.17,0.3194444444444445,-0.06944444444444448,110
